Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
GWAScatalog	Empathy quotient	14	4	0.0006384825128420876	0.012645404909106182	ENKD1:GFOD2:RANBP10:TSNAXIP1	
GWAScatalog	Aortic root size	24	5	0.0006409792020042803	0.012645404909106182	CACNA1C:SMG6:SRR:TSR1:FHIT	
GWAScatalog	HDL cholesterol	233	17	0.0007223354367241402	0.0140971915876808	LRP4:SIPA1:KAT5:SBNO1:GFOD2:RANBP10:EDC4:PSKH1:LCAT:SCAF1:TRANK1:DNAH1:STAB1:MSL2:STAG1:SLC39A8:CSMD1	
GWAScatalog	Estimated glomerular filtration rate	483	28	0.0007670263997207028	0.014810137398862507	MRPS21:CEP170:SDCCAG8:SUFU:WBP1L:CNNM2:PDCD11:MAP3K11:PCNXL3:KAT5:RNASEH2C:R3HDM2:WDR73:NFATC3:SLC7A6:SMG6:RRAS:ALMS1:NAT8:MKL1:WBP2NL:ITIH4:SFMBT1:ATXN7:PSMD6:MSL2:SLC35G2:MSRA	
GWAScatalog	Systolic blood pressure x alcohol consumption interaction (2df test)	82	9	0.0007897371622815236	0.015088136310957529	CACNB2:AS3MT:PCNXL3:SIPA1:KAT5:FURIN:FES:SLC39A8:MSRA	
GWAScatalog	Alzheimer's disease (age of onset)	15	4	0.0008500487697889595	0.016071234553822516	ZNF592:ALPK3:LEMD2:MLN	
GWAScatalog	Congenital left-sided heart lesions	7	3	0.0008665915100128104	0.01621508856364176	CTSS:CTSK:ARNT	
GWAScatalog	Regular attendance at a gym or sports club	38	6	0.0008793783387839551	0.016286445764213047	TCF4:ITPR3:UQCC2:IP6K3:LEMD2:MLN	
GWAScatalog	Diastolic blood pressure x smoking status (ever vs never) interaction (2df test)	85	9	0.0010248636353787052	0.018789166648609596	CEP170:SDCCAG8:AKT3:KAT5:RNASEH2C:INPP4B:HFE:MSRA:PPP2R2A	
GWAScatalog	Headache	27	5	0.0011301167069806596	0.02051161823169897	ATG13:SDR9C7:STAT6:IFT81:BTN2A2	
GWAScatalog	Experiencing mood swings	40	6	0.0011621089519292006	0.020883443047044547	SERPINC1:ARHGAP1:TCF4:VRK2:PHF5A:TRIM27	
GWAScatalog	Disrupted circadian rhythm (low relative amplitude of rest-activity cycles)	8	3	0.0013555997312694962	0.023657822233212843	SFMBT1:PRKCD:DAXX	
GWAScatalog	Atypical femoral fracture in phosphonate treatment	8	3	0.0013555997312694962	0.023657822233212843	CACNA1C:CNTN4:CSMD1	
GWAScatalog	LDL cholesterol change in response to fenofibrate in statin-treated type 2 diabetes	8	3	0.0013555997312694962	0.023657822233212843	MAU2:PBX4:FOXP1	
GWAScatalog	Mean arterial pressure x alcohol consumption interaction (2df test)	57	7	0.0015461390299679055	0.02672611751801665	CACNB2:PCNXL3:SIPA1:FURIN:FES:SLC39A8:HIST1H2BC	
GWAScatalog	BMI in smokers	18	4	0.001773730373813894	0.03008710867731044	CHRNB4:FHIT:CCDC39:INPP4B	
GWAScatalog	Cerebrospinal AB1-42 levels in Alzheimer's disease dementia	18	4	0.001773730373813894	0.03008710867731044	KDM3B:REEP2:ETF1:HSPA9	
GWAScatalog	Hepcidin/ferritin ratio	30	5	0.0018521334114681794	0.031126130942729126	LRRC16A:HIST1H2AA:SLC17A3:HFE:ZNF165	
GWAScatalog	Urate levels in overweight individuals	44	6	0.0019311052601069033	0.03193251766439563	R3HDM2:LRRC16A:SLC17A4:SLC17A1:SLC17A3:PSD3	
GWAScatalog	White matter lesion progression	9	3	0.0019880851218053476	0.03193251766439563	AS3MT:CNNM2:NT5C2	
GWAScatalog	Local histogram emphysema pattern	9	3	0.0019880851218053476	0.03193251766439563	HYKK:CHRNA5:CHRNA3	
GWAScatalog	Familial lung cancer	9	3	0.0019880851218053476	0.03193251766439563	SDR9C7:STAT6:CHRNA3	
GWAScatalog	Bipolar disorder or major depressive disorder	9	3	0.0019880851218053476	0.03193251766439563	CACNA1C:DMTF1:TMEM243	
GWAScatalog	Parental longevity (father's attained age)	19	4	0.0021937672119051875	0.03432489215179237	SEMA6D:CHRNA3:FURIN:EPHX2	
GWAScatalog	Feeling tense	19	4	0.0021937672119051875	0.03432489215179237	SFXN2:PHF5A:WBP2NL:TSNARE1	
GWAScatalog	Phosphorus levels	19	4	0.0021937672119051875	0.03432489215179237	ITPR3:IP6K3:LEMD2:MLN	
GWAScatalog	Mood instability	61	7	0.0023014643613818117	0.03570220355476913	LRP4:DRD2:CALB2:TCF4:PLCL1:RANGAP1:PLCL2	
GWAScatalog	Body mass index (joint analysis main effects and smoking interaction)	78	8	0.0023627461222496173	0.03634223908375471	NT5C2:RBM26:PRKD1:CHRNB4:INO80E:FHIT:CCDC39:SLC39A8	
GWAScatalog	Amyotrophic lateral sclerosis (age of onset)	10	3	0.002776926836027986	0.04203799423280642	PTPRF:KDM4A:ST3GAL3	
GWAScatalog	Diastolic blood pressure x smoking status (current vs non-current) interaction (2df test)	98	9	0.0027793715195243915	0.04203799423280642	CEP170:SDCCAG8:AKT3:KAT5:RNASEH2C:INPP4B:HFE:MSRA:PPP2R2A	
GWAScatalog	Spherical equivalent or myopia (age of diagnosis)	158	12	0.0030220937315830086	0.04533140597374513	FSHB:ARL14EP:RNASEH2C:RD3L:RBFOX1:GATAD2A:ZEB2:MEI1:CACNA1D:SCAND3:GRM3:CLU	
GWAScatalog	Systolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test)	34	5	0.0032764682431284074	0.04795798275224241	CACNB2:PCNXL3:SIPA1:FURIN:MSRA	
GWAScatalog	Mean arterial pressure x alcohol consumption (light vs heavy) interaction (2df test)	34	5	0.0032764682431284074	0.04795798275224241	PCNXL3:SIPA1:FES:HIST1H4C:MSRA	
GWAScatalog	Diastolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test)	34	5	0.0032764682431284074	0.04795798275224241	PCNXL3:SIPA1:FURIN:FES:HIST1H4C	
GWAScatalog	Post bronchodilator FEV1/FVC ratio in COPD	49	6	0.0033712651928710204	0.04895077060048721	IREB2:HYKK:CHRNA5:CHRNA3:CHRNB4:PRKCB	
Chemical_and_Genetic_pertubation	ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_DN	206	34	5.070272725827289e-16	1.674204054068171e-12	SERPING1:ADAMTSL3:RBFOX1:SATB2:PPP1R16B:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H4C:HIST1H2BC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H4F:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2AG:HIST1H2BK:HIST1H4I:HIST1H2AH:HIST1H2AI:HIST1H2AJ:HIST1H4J:HIST1H4K:HIST1H2AK:HIST1H2AL:HIST1H4L:HIST1H2AM:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_DN
Chemical_and_Genetic_pertubation	ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN	117	25	8.479552189945001e-15	1.3999740665599197e-11	TMEM219:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H4C:HIST1H4D:HIST1H4E:HIST1H2AE:HIST1H4F:HIST1H4H:HMGN4:HIST1H2BJ:HIST1H2AG:HIST1H2BK:HIST1H4I:HIST1H2AH:HIST1H2AI:HIST1H2AJ:HIST1H4J:HIST1H4K:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H4L:HIST1H2AM	http://www.gsea-msigdb.org/gsea/msigdb/cards/ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN
Chemical_and_Genetic_pertubation	HASLINGER_B_CLL_WITH_6Q21_DELETION	20	10	7.935116521673874e-11	7.46829126299995e-08	ARHGAP1:HIST1H2AC:HIST1H2BD:HIST1H2BG:HIST1H2BI:HIST1H2AG:HIST1H2BM:HIST1H2AK:HIST1H2AL:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/HASLINGER_B_CLL_WITH_6Q21_DELETION
Chemical_and_Genetic_pertubation	FISCHER_DREAM_TARGETS	955	67	9.046991233191944e-11	7.46829126299995e-08	ANP32E:CKAP5:NRGN:TMEM194A:SHMT2:MPHOSPH9:C12orf65:SETD8:XRCC3:HIRIP3:CNOT1:GATAD2A:BCL2L12:FANCL:ALMS1:HSPD1:HSPE1:C2orf69:CUL3:L3MBTL2:RANGAP1:CENPM:PBRM1:GNL3:RFT1:STAG1:HSPA9:HIST1H4A:HIST1H3B:HIST1H2AB:HIST1H3C:HIST1H1C:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2AE:HIST1H1D:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2AG:HIST1H4I:HIST1H2AH:ZNF184:HIST1H2BL:HIST1H2AI:HIST1H3H:HIST1H2AJ:HIST1H2BM:HIST1H2AK:HIST1H2AL:HIST1H1B:HIST1H4L:HIST1H3J:HIST1H2AM:HIST1H2BO:WDR46:KIFC1:NUDT1	http://www.gsea-msigdb.org/gsea/msigdb/cards/FISCHER_DREAM_TARGETS
Chemical_and_Genetic_pertubation	DANG_BOUND_BY_MYC	1037	60	9.108082045347202e-07	0.0006014977382747292	MCL1:ARFGAP2:CLP1:STAT6:GPN3:VPS29:RPS17:RPS17L:MAN2A2:PLA2G15:GMIP:RRAS:IRF3:BCL2L12:HSPD1:HSPE1:SREBF2:NAGA:NDUFA6:GNL3:GLT8D1:SFMBT1:FXR1:SLC39A8:CLCN3:ETF1:HSPA9:HIST1H4B:HIST1H2BC:HIST1H2AC:HIST1H2BE:HIST1H4D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2BH:HIST1H2BI:BTN2A1:ABT1:HIST1H2BJ:HIST1H2AG:HIST1H2AI:HIST1H2AJ:HIST1H2BM:HIST1H2AK:HIST1H2BN:HIST1H4L:HIST1H2AM:HIST1H2BO:ZKSCAN8:ZSCAN9:VPS52:WDR46:PFDN6:RGL2:DAXX:CUTA:MPP6:DMTF1:LSM1	http://www.gsea-msigdb.org/gsea/msigdb/cards/DANG_BOUND_BY_MYC
Chemical_and_Genetic_pertubation	HADDAD_B_LYMPHOCYTE_PROGENITOR	270	24	2.39461384089905e-06	0.0013178358171081104	MSANTD2:TCF4:FHIT:BANK1:MEF2C:TRIM38:HIST1H4B:HIST1H1C:HIST1H2AC:HIST1H1E:HIST1H2BD:HIST1H3D:HIST1H2BF:HIST1H2BG:HIST1H2BH:HIST1H2BI:HIST1H4H:BTN2A1:HIST1H3H:HIST1H2AL:HIST1H2AM:ZSCAN16:TMEM243:PSD3	http://www.gsea-msigdb.org/gsea/msigdb/cards/HADDAD_B_LYMPHOCYTE_PROGENITOR
Chemical_and_Genetic_pertubation	BENPORATH_MYC_MAX_TARGETS	761	46	5.947632652037038e-06	0.0027553109481622514	PTPRF:GPN3:VPS29:RPS17:RPS17L:PLA2G15:GMIP:RRAS:IRF3:HSPE1:SREBF2:NAGA:NDUFA6:GLT8D1:SLC39A8:CLCN3:ETF1:HSPA9:HIST1H4B:HIST1H2BC:HIST1H2AC:HIST1H2BE:HIST1H2BF:HIST1H2BG:HIST1H2BH:HIST1H2BI:BTN2A1:ABT1:HIST1H2BJ:HIST1H2AG:HIST1H4I:HIST1H2AI:HIST1H2AJ:HIST1H2BM:HIST1H2AK:HIST1H2BN:HIST1H4L:HIST1H2AM:ZKSCAN8:VPS52:WDR46:RGL2:DAXX:CUTA:MPP6:DMTF1:LSM1	http://www.gsea-msigdb.org/gsea/msigdb/cards/BENPORATH_MYC_MAX_TARGETS
Chemical_and_Genetic_pertubation	ROVERSI_GLIOMA_COPY_NUMBER_UP	97	13	6.6754959374009725e-06	0.0027553109481622514	CREB3L1:DGKZ:MDK:CHRM4:ARHGAP1:ZNF408:F2:CKAP5:LRP4:PACSIN3:DDB2:KMT2E:DGKI	http://www.gsea-msigdb.org/gsea/msigdb/cards/ROVERSI_GLIOMA_COPY_NUMBER_UP
Chemical_and_Genetic_pertubation	HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP	444	31	1.3607849698775062e-05	0.004992568856150584	NRGN:NAB2:PRKCB:DPEP3:SMPD3:NCAN:RRAS:GPM6A:MEF2C:HIST1H4B:HIST1H3B:HIST1H2BB:HIST1H1C:HIST1H1T:HIST1H2BC:HIST1H2AC:HIST1H3D:HIST1H2BG:HIST1H2AE:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2AG:HIST1H2AI:HIST1H3H:HIST1H4K:HIST1H3J:HIST1H2AM:UBD:DOPEY1:FGFR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP
GO_cc	GO_DNA_PACKAGING_COMPLEX	110	54	1.1940503647106361e-52	1.1952444150753467e-49	HIST1H2AA:HIST1H2BA:HIST1H1A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H1C:HIST1H4C:HIST1H1T:HIST1H2BC:HIST1H2AC:HIST1H1E:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H1D:HIST1H4F:HIST1H4G:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2AG:HIST1H2BK:HIST1H4I:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H3H:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H1B:HIST1H3I:HIST1H4L:HIST1H3J:HIST1H2AM:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_DNA_PACKAGING_COMPLEX
GO_cc	GO_PROTEIN_DNA_COMPLEX	196	55	7.010041758376271e-38	3.5085259000673237e-35	EP300:HIST1H2AA:HIST1H2BA:HIST1H1A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H1C:HIST1H4C:HIST1H1T:HIST1H2BC:HIST1H2AC:HIST1H1E:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H1D:HIST1H4F:HIST1H4G:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2AG:HIST1H2BK:HIST1H4I:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H3H:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H1B:HIST1H3I:HIST1H4L:HIST1H3J:HIST1H2AM:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_PROTEIN_DNA_COMPLEX
GO_cc	GO_CHROMATIN	547	76	1.543150562906604e-29	5.148979044898368e-27	KDM4A:ANP32E:CREB3L1:RELA:KAT5:STAT6:INO80E:TBX6:TCF4:MAU2:GATAD2A:ZEB2:ACTR5:WDR82:PBRM1:STAG1:MEF2C:KDM3B:HIST1H2AA:HIST1H2BA:HIST1H1A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H1C:HIST1H4C:HIST1H1T:HIST1H2BC:HIST1H2AC:HIST1H1E:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H1D:HIST1H4F:HIST1H4G:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HMGN4:HIST1H2BJ:HIST1H2AG:HIST1H2BK:HIST1H4I:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H3H:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H1B:HIST1H3I:HIST1H4L:HIST1H3J:HIST1H2AM:HIST1H2BO:LEMD2:KMT2E:WHSC1L1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CHROMATIN
GO_cc	GO_NUCLEAR_NUCLEOSOME	38	23	6.650644268130135e-26	1.6643237280995665e-23	HIST1H2BA:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H3C:HIST1H4C:HIST1H1E:HIST1H4D:HIST1H3D:HIST1H4E:HIST1H3E:HIST1H4F:HIST1H3F:HIST1H3G:HIST1H4H:HIST1H4I:HIST1H3H:HIST1H4J:HIST1H4K:HIST1H3I:HIST1H4L:HIST1H3J	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NUCLEAR_NUCLEOSOME
GO_cc	GO_CHROMOSOME	1046	93	2.1518443517301347e-21	4.3079923921637295e-19	KDM4A:ANP32E:HORMAD1:CREB3L1:CKAP5:RELA:KAT5:STAT6:ARPC3:RAD9B:PPP1CC:SETD8:XRCC3:INO80E:TBX6:CENPT:SMG6:TCF4:MAU2:GATAD2A:PBX4:ZEB2:ACTR5:EP300:RANGAP1:CENPM:WDR82:PBRM1:THOC7:STAG1:MEF2C:KDM3B:HIST1H2AA:HIST1H2BA:HIST1H1A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H1C:HIST1H4C:HIST1H1T:HIST1H2BC:HIST1H2AC:HIST1H1E:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H1D:HIST1H4F:HIST1H4G:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HMGN4:HIST1H2BJ:HIST1H2AG:HIST1H2BK:HIST1H4I:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H3H:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H1B:HIST1H3I:HIST1H4L:HIST1H3J:HIST1H2AM:HIST1H2BO:DAXX:PHF1:LEMD2:MAD1L1:KMT2E:WHSC1L1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CHROMOSOME
GO_cc	GO_NUCLEAR_CHROMATIN	367	51	4.8562953754496065e-20	8.101919451375093e-18	ANP32E:CREB3L1:RELA:KAT5:STAT6:INO80E:TBX6:TCF4:GATAD2A:ZEB2:ACTR5:PBRM1:MEF2C:HIST1H2AA:HIST1H2BA:HIST1H1A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H3C:HIST1H1C:HIST1H4C:HIST1H2AC:HIST1H1E:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H4E:HIST1H2AE:HIST1H3E:HIST1H1D:HIST1H4F:HIST1H3F:HIST1H3G:HIST1H4H:HIST1H2AG:HIST1H4I:HIST1H2AH:HIST1H2AI:HIST1H3H:HIST1H4J:HIST1H4K:HIST1H2AK:HIST1H2AL:HIST1H1B:HIST1H3I:HIST1H4L:HIST1H3J:HIST1H2AM	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NUCLEAR_CHROMATIN
GO_cc	GO_NUCLEAR_CHROMOSOME	595	59	6.827706643824667e-16	9.763620500669274e-14	ANP32E:HORMAD1:CREB3L1:RELA:KAT5:STAT6:RAD9B:PPP1CC:XRCC3:INO80E:TBX6:TCF4:GATAD2A:ZEB2:ACTR5:WDR82:PBRM1:THOC7:MEF2C:HIST1H2AA:HIST1H2BA:HIST1H1A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H1C:HIST1H4C:HIST1H1T:HIST1H2AC:HIST1H1E:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H4E:HIST1H2AE:HIST1H3E:HIST1H1D:HIST1H4F:HIST1H3F:HIST1H3G:HIST1H4H:HIST1H2AG:HIST1H4I:HIST1H2AH:HIST1H2AI:HIST1H3H:HIST1H4J:HIST1H4K:HIST1H2AK:HIST1H2AL:HIST1H1B:HIST1H3I:HIST1H4L:HIST1H3J:HIST1H2AM	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NUCLEAR_CHROMOSOME
GO_cc	GO_NUCLEAR_CHROMOSOME_TELOMERIC_REGION	123	18	2.9319218911664065e-08	3.668567266321966e-06	PPP1CC:XRCC3:WDR82:THOC7:HIST1H2AA:HIST1H2BA:HIST1H4A:HIST1H4B:HIST1H2BB:HIST1H4C:HIST1H4D:HIST1H4E:HIST1H4F:HIST1H4H:HIST1H4I:HIST1H4J:HIST1H4K:HIST1H4L	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NUCLEAR_CHROMOSOME_TELOMERIC_REGION
GO_cc	GO_CHROMOSOME_TELOMERIC_REGION	158	19	2.974781998861618e-07	3.3086186454005326e-05	PPP1CC:XRCC3:SMG6:WDR82:THOC7:HIST1H2AA:HIST1H2BA:HIST1H4A:HIST1H4B:HIST1H2BB:HIST1H4C:HIST1H4D:HIST1H4E:HIST1H4F:HIST1H4H:HIST1H4I:HIST1H4J:HIST1H4K:HIST1H4L	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CHROMOSOME_TELOMERIC_REGION
GO_cc	GO_CHROMOSOMAL_REGION	345	27	6.396434175387479e-06	0.0006402830609562866	KDM4A:CKAP5:PPP1CC:XRCC3:CENPT:SMG6:RANGAP1:CENPM:WDR82:THOC7:STAG1:HIST1H2AA:HIST1H2BA:HIST1H4A:HIST1H4B:HIST1H2BB:HIST1H4C:HIST1H4D:HIST1H4E:HIST1H4F:HIST1H4H:HIST1H4I:HIST1H4J:HIST1H4K:HIST1H4L:DAXX:MAD1L1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CHROMOSOMAL_REGION
GO_cc	GO_DENDRITIC_TREE	584	34	0.0002011629318393802	0.018305826797383597	PDE4B:BRINP2:CHRM4:LRP4:ZDHHC5:CTNND1:DRD2:NRGN:IGSF9B:CACNA1C:PPP1CC:MARK3:CKB:CHRNA3:CPEB1:TAOK2:CALB2:RPTOR:ZNF804A:MOB4:GIGYF2:SLC32A1:RANGAP1:FXR1:GPM6A:HCN1:GRIA1:SCGN:GABBR1:SYNGAP1:GRM3:DGKI:CLU:LSM1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_DENDRITIC_TREE
GO_cc	GO_NEURON_PROJECTION	1292	60	0.0005354756564163699	0.04466759433939886	PTPRF:PDE4B:BRINP2:ARL3:CYP17A1:CHRM4:LRP4:ZDHHC5:CTNND1:DRD2:NRGN:IGSF9B:CACNA1C:PPP1CC:BCL11B:MARK3:CKB:KLC1:IREB2:CHRNA5:CHRNA3:CHRNB4:CPEB1:AP3B2:NMB:GRIN2A:PRKCB:TAOK2:DOC2A:NRN1L:CALB2:MYO15A:RPTOR:PRR12:ZNF804A:MOB4:GIGYF2:NGEF:SLC32A1:RANGAP1:SHISA8:SEPT3:CNTN4:TWF2:FXR1:GPM6A:HCN1:EMB:GRIA1:FAM65B:SCGN:GABBR1:SYNGAP1:GRM3:DGKI:CHRNA2:CLU:STAR:LSM1:GABBR2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NEURON_PROJECTION
Immunologic_signatures	GSE29618_MONOCYTE_VS_MDC_DN	191	21	3.298439889163228e-07	0.0016069999140003247	GOLPH3L:CDK2AP1:SPATS2L:PPP1R16B:BANK1:HIST1H1C:HIST1H4C:HIST1H2BD:HIST1H2BE:HIST1H2BF:HIST1H2BG:HIST1H1D:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H2AI:HIST1H2AJ:HIST1H4J:HIST1H2AL:HIST1H1B:HIST1H3I	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE29618_MONOCYTE_VS_MDC_DN
Immunologic_signatures	GSE33292_WT_VS_TCF1_KO_DN3_THYMOCYTE_UP	196	20	2.0411947728881887e-06	0.004972350466755628	ARL3:SNX19:RGS6:PRKCB:MAU2:ZEB2:MOB4:GPM6A:FAM65B:HIST1H1C:HIST1H2AC:HIST1H2BD:HIST1H3D:HIST1H2BJ:HIST1H3H:HIST1H2BN:ZSCAN9:ZKSCAN4:RGL2:EPHX2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE33292_WT_VS_TCF1_KO_DN3_THYMOCYTE_UP
Immunologic_signatures	GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_DN	189	19	4.564405006138747e-06	0.007412593729969325	SHMT2:PRMT1:SPATS2L:BANK1:HIST1H1C:HIST1H4C:HIST1H1E:HIST1H2BD:HIST1H2BE:HIST1H2BG:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H2AI:HIST1H2AJ:HIST1H2BM:HIST1H4J:HIST1H1B:HIST1H3I	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_DN
Immunologic_signatures	GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_VA24NEG_NKTCELL_DN	196	19	7.758879541117925e-06	0.009450315281081633	ARTN:MCL1:CTSK:MDK:ATG13:SIPA1:NXPH4:PRRG2:IRF3:CYP2D6:ITIH4:HIST1H4B:HIST1H1E:HIST1H2BI:HIST1H2BM:HIST1H2AM:SNAP91:MAD1L1:FGFR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_VA24NEG_NKTCELL_DN
Immunologic_signatures	GSE22140_GERMFREE_VS_SPF_ARTHRITIC_MOUSE_CD4_TCELL_DN	188	18	1.5867664157066507e-05	0.015461451954645603	RERE:DGKZ:CKAP5:DDB2:SERPING1:STAT6:PSMA4:PSMB10:NFATC3:VRK2:MKL1:TRANK1:ALAS1:ATXN7:BTN3A2:BTN3A1:BTN3A3:TAPBP	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE22140_GERMFREE_VS_SPF_ARTHRITIC_MOUSE_CD4_TCELL_DN
Immunologic_signatures	GSE19825_NAIVE_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_DN	197	18	2.9834891915275376e-05	0.024225932235203605	VPS45:AS3MT:SNX19:ARL6IP4:MPHOSPH9:EFTUD1:TMEM219:ENKD1:FANCL:MOB4:MKL1:CHADL:SREBF2:SMDT1:ALAS1:MPP6:IMMP2L:PPP2R2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE19825_NAIVE_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_DN
Immunologic_signatures	GSE12845_IGD_POS_BLOOD_VS_NAIVE_TONSIL_BCELL_UP	185	17	4.58883660191745e-05	0.02794601490567727	CTSS:ARHGAP1:ARFGAP2:NRGN:MGAT3:NAGA:GLT8D1:HIST1H2BD:HIST1H2BE:HIST1H2BF:HIST1H1D:HIST1H2BH:HIST1H3G:HIST1H4H:HMGN4:HIST1H4J:MPP6	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE12845_IGD_POS_BLOOD_VS_NAIVE_TONSIL_BCELL_UP
