Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
GWAScatalog	Loneliness (MTAG)	67	21	1.2549568201960444e-14	6.902262511078244e-13	MADD:MYBPC3:SPI1:SLC39A13:PSMC3:RAPSN:CELF1:NDUFS3:PTPMT1:KBTBD4:KBTBD4:FAM180B:C1QTNF4:MTCH2:AGBL2:FNBP4:NUP160:OR5B17:OR5B3:OR5B2:OR5B21:PREX1	
GWAScatalog	Estimated glomerular filtration rate	483	56	1.731745826634536e-14	9.24446669218142e-13	CASZ1:RHOC:PPM1J:MYPN:WBP1L:CNNM2:PDCD11:SBF2:SPI1:SLC39A13:CELF1:PTPMT1:OR4B1:TRIM49B:OR4A5:OR4A15:MAP3K11:PCNXL3:CUX2:ATXN2:ACAD10:ALDH2:TMEM116:NAA25:INO80:CHP1:LACTB:APH1B:KIAA1199:NFAT5:WWP2:ZFHX3:SMG6:TEX14:BCAS3:TBX2:SETBP1:THADA:HOXD8:HOXD3:HOXD4:PDE1A:CPS1:RGS19:DAG1:MECOM:CWH43:FGF5:FBXL17:PRKAG2:SGK223:MFHAS1:PPP1R3B:MSRA:XKR6:BLK	
GWAScatalog	Alcohol use disorder (total score)	29	14	3.0192573886512844e-13	1.5561281436661755e-11	SPI1:SLC39A13:PSMC3:RAPSN:CELF1:NDUFS3:PLEKHM1:CRHR1:SPPL2C:MAPT:STH:KANSL1:NSF:WNT3	
GWAScatalog	Body fat distribution (trunk fat ratio)	236	36	3.086535160990762e-13	1.5561281436661755e-11	WNT2B:ST7L:CAPZA1:MOV10:CKS1B:PLCE1:SLC39A13:PSMC3:RAPSN:CELF1:NDUFS3:PTPMT1:KBTBD4:KBTBD4:C1QTNF4:ASIC1:SMARCD1:GPD1:COX14:CERS5:LIMA1:ADCY3:DNAJC27:EFR3B:ARIH2:WDR6:DALRD3:NDUFAF3:IMPDH2:QRICH1:QARS:DCAF16:NCAPG:LCORL:CKS1B:CDK6:PPP1R3B:XKR6	
GWAScatalog	Body fat distribution (arm fat ratio)	129	26	9.252862162653417e-13	4.538904006815122e-11	PLCE1:SLC39A13:PSMC3:RAPSN:CELF1:NDUFS3:PTPMT1:KBTBD4:KBTBD4:C1QTNF4:ASIC1:SMARCD1:GPD1:COX14:CERS5:LIMA1:NFAT5:NOB1:WWP2:ADCY3:DNAJC27:EFR3B:DCAF16:NCAPG:LCORL:PPP1R3B:XKR6	
GWAScatalog	Loneliness	91	22	1.0909723753201196e-12	5.210828582121098e-11	MADD:MYBPC3:SPI1:SLC39A13:PSMC3:RAPSN:CELF1:NDUFS3:PTPMT1:KBTBD4:KBTBD4:FAM180B:C1QTNF4:MTCH2:AGBL2:FNBP4:NUP160:OR5B17:OR5B3:OR5B2:OR5B21:PREX1:HDAC9	
GWAScatalog	Body fat distribution (leg fat ratio)	223	34	1.439782243841586e-12	6.70052505787815e-11	WNT2B:ST7L:CAPZA1:MOV10:CKS1B:PLCE1:SLC39A13:PSMC3:RAPSN:CELF1:NDUFS3:PTPMT1:KBTBD4:KBTBD4:C1QTNF4:ASIC1:SMARCD1:GPD1:COX14:CERS5:LIMA1:NFAT5:NOB1:WWP2:ARIH2:WDR6:DALRD3:NDUFAF3:IMPDH2:QRICH1:QARS:DCAF16:NCAPG:LCORL:CKS1B:CDK6	
GWAScatalog	Cognitive function	77	20	2.7596779532765895e-12	1.2522038712992524e-10	GFAP:ARHGAP27:PLEKHM1:KANSL1:LRRC37A:WNT3:RNF43:HSF5:MTMR4:SEPT4:TEX14:RAD51C:PPM1E:TRIM37:IP6K2:RHOA:TCTA:AMT:NICN1:BSN	
GWAScatalog	Male-pattern baldness	250	35	8.320600274941778e-12	3.68338768268764e-10	CASZ1:PLCD3:ACBD4:HEXIM1:HEXIM2:FMNL1:ARHGAP27:PLEKHM1:CRHR1:SPPL2C:MAPT:STH:KANSL1:ARL17B:LRRC37A2:ARL17A:NSF:WNT3:SETBP1:THADA:HOXD8:HOXD3:HOXD4:HOXD1:HRH1:ATG7:VGLL4:FGF5:PRDM6:EBF1:HDAC9:TWIST1:IGFBP3:AUTS2:MKLN1	
GWAScatalog	Atrial fibrillation	219	32	2.0968505372873888e-11	9.061389821849074e-10	CASZ1:MTHFR:NPPA:PKN2:SIRT1:MYPN:MYOZ1:SYNPO2L:AGAP5:SH3PXD2A:CUX2:MYH6:MYH7:ZFHX3:CRK:MYO1C:TNFSF12:TNFSF12-TNFSF13:SOX15:FXR2:MAPT:WNT3:GOSR2:CYTH1:USP36:CEP68:FGF5:FBN2:SLC27A6:GOPC:CDK6:GATA4	
GWAScatalog	Plasma clozapine-norclozapine ratio in treatment-resistant schizophrenia	16	10	2.561776851729508e-11	1.0813081362532691e-09	PLCE1:NOC3L:TBC1D12:HELLS:CYP2C18:CYP2C19:CYP2C9:CYP2C8:UGT2B7:UGT2B11	
GWAScatalog	Reaction time	39	14	4.185094264671014e-11	1.7263513841767932e-09	ATG13:ARHGAP1:LRP4:SH2B3:ATXN2:HECTD4:PTPN11:MAPT:KANSL1:ARL17B:LRRC37A2:ARL17A:NSF:WNT3	
GWAScatalog	Body mass index	1192	89	7.240322732176523e-11	2.9202635019778644e-09	CDK11A:SLC35E2:NADK:GNB1:CALML6:TMEM52:CACNB2:HERC4:PAX2:WBP1L:C10orf32:NT5C2:STK33:TRIM66:CELF1:NDUFS3:MTCH2:AGBL2:FNBP4:NUP160:OR4A5:OR4C15:MYEOV:NCAM1:CUX2:FAM109A:SH2B3:ATXN2:BRAP:ACAD10:ALDH2:MAPKAPK5:TMEM116:ERP29:NAA25:TRAFD1:HECTD4:RPL6:PTPN11:RPH3A:EIF2AK4:KIAA1199:NOB1:WWP2:CLEC18A:ZFHX3:SMG6:NSF:WNT3:WNT9B:GOSR2:RPRML:CDC27:MYL4:NPEPPS:COPZ2:CBX1:SNX11:SKAP1:HOXB2:HOXB3:HOXB4:SEPT9:ADCY3:DNAJC27:EFR3B:KCNK3:PRKD3:ACMSD:CCNT2:MAP3K19:CPS1:VGLL4:TRAK1:DAG1:BSN:RNF123:IP6K1:CDHR4:FAM212A:UBA7:CACNA1D:CAST:ERAP1:FBXL17:PRDM6:AUTS2:MSRA:ZBTB10	
GWAScatalog	Pulse pressure x alcohol consumption (light vs heavy) interaction (2df test)	15	9	4.4540558622453574e-10	1.7574155195598528e-08	AS3MT:LSP1:POC1B:ATP2B1:LSP1:ULK4:TRAK1:NPR3:SGK223:NOV	
GWAScatalog	Myocardial infarction	55	15	7.075234542729821e-10	2.7322448287350268e-08	CYP17A1:CNNM2:NT5C2:ATP2B1:SH2B3:ALDH2:FURIN:FES:SMG6:BCAS3:AP3D1:DOT1L:SF3A2:GUCY1A3:PHACTR1	
GWAScatalog	Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)	94	19	1.0302228444143643e-09	3.8955301304418156e-08	CYP17A1:CNNM2:NT5C2:SWAP70:ATP2B1:SH2B3:FURIN:FES:SMG6:BCAS3:FN1:RHOA:ITGB5:FGF5:GUCY1A3:PHACTR1:HDAC9:NOS3:SVEP1	
GWAScatalog	Inflammatory bowel disease	637	56	1.092806011316184e-09	4.047842674569131e-08	ACAP3:PUSL1:CPSF3L:GLTPD1:TAS1R3:DVL1:MXRA8:AURKAIP1:CCNL2:RP4-758J18.2:MRPL20:SGIP1:ADO:LSP1:LPXN:CNTF:SH2B3:ATXN2:BRAP:ACAD10:ALDH2:MAPKAPK5:TMEM116:ERP29:NAA25:LSP1:HEXIM1:ADCY3:DNAJC27:EFR3B:THADA:ZNF831:ZBTB46:CELSR3:NCKIPSD:IP6K2:ARIH2:WDR6:DALRD3:NDUFAF3:IMPDH2:QRICH1:QARS:USP19:LAMB2:CCDC36:USP4:RHOA:TCTA:AMT:NICN1:DAG1:BSN:RNF123:IP6K1:ERAP1:HDAC9	
GWAScatalog	Offspring birth weight	141	23	1.5949391788016987e-09	5.7896292190501665e-08	MTHFR:PLCE1:ADRB1:PTPRJ:SH2B3:INO80:CSK:FURIN:FES:BCAR1:CLDN7:SLC2A4:DNMT1:JAG1:VGLL4:FGD5:DCAF16:LCORL:EBF1:IGFBP3:NOS3:ZFHX4:ENPP2	
GWAScatalog	Alcohol consumption (max-drinks)	17	9	2.0257006231511102e-09	7.209111041214244e-08	CUX2:BRAP:ACAD10:ALDH2:NAA25:TRAFD1:HECTD4:PTPN11:RPH3A	
GWAScatalog	Coronary heart disease	70	16	3.258361265406091e-09	1.1052606674331415e-07	CYP17A1:CNNM2:NT5C2:ATP2B1:CUX2:SH2B3:ACAD10:ALDH2:HECTD4:SMG6:SRR:FN1:GUCY1A3:PHACTR1:FHL5:FNDC1	
GWAScatalog	Regular attendance at a religious group	70	16	3.258361265406091e-09	1.1052606674331415e-07	RHOA:TCTA:AMT:NICN1:DAG1:BSN:RNF123:AMIGO3:GMPPB:IP6K1:CDHR4:FAM212A:UBA7:TRAIP:CAMKV:TNKS	
GWAScatalog	Response to alcohol consumption (flushing response)	13	8	3.2883788452556277e-09	1.1052606674331415e-07	CUX2:BRAP:ACAD10:ALDH2:NAA25:TRAFD1:HECTD4:PTPN11	
GWAScatalog	Alcohol dependence symptom count	19	9	7.208007722505814e-09	2.3733509438482062e-07	BRAP:ACAD10:ALDH2:NAA25:TRAFD1:HECTD4:PTPN11:ADH1B:PODXL	
GWAScatalog	General risk tolerance (MTAG)	246	30	7.322735694517882e-09	2.3733509438482062e-07	HIVEP3:PKN2:CTNNA3:AS3MT:SORCS3:LRP4:KIRREL3:FURIN:ZFHX3:TSHZ3:CACNA1D:LCORL:IPO11:EBF1:HIST1H2AC:AUTS2:CLDN23:MFHAS1:PPP1R3B:TNKS:MSRA:RP1L1:PINX1:XKR6:BLK:GATA4:CTSB:SNTG1:ZBTB10:TSNARE1	
GWAScatalog	Coffee consumption	95	18	8.385570669468646e-09	2.6701422394887005e-07	MYPN:NCAM1:CUX2:BRAP:ACAD10:ALDH2:MAPKAPK5:NAA25:TRAFD1:HECTD4:RPL6:CYP1A2:CPLX3:ULK3:FES:HYDIN:CCDC36:AUTS2	
GWAScatalog	Handedness (Right-handed vs. non-right-handed)	10	7	9.074337529558053e-09	2.8396418303703216e-07	STH:KANSL1:ARL17B:LRRC37A:LRRC37A2:ARL17A:NSF	
GWAScatalog	Handedness (Left-handed vs. non-left-handed)	11	7	2.4167044639202546e-08	7.434438308500445e-07	STH:KANSL1:ARL17B:LRRC37A:LRRC37A2:ARL17A:NSF	
GWAScatalog	Extremely high intelligence	81	16	3.0377418889641016e-08	9.168642643872633e-07	PREX1:RHOA:TCTA:AMT:NICN1:DAG1:BSN:RNF123:AMIGO3:GMPPB:IP6K1:CDHR4:FAM212A:UBA7:TRAIP:CAMKV	
GWAScatalog	Ischemic stroke	52	13	3.081472183340113e-08	9.168642643872633e-07	CASZ1:WNT2B:SH3PXD2A:SWAP70:SH2B3:ALDH2:FURIN:FES:ZFHX3:KCNK3:HDAC9:TWIST1:CDK6	
GWAScatalog	Schizophrenia	704	55	9.149151693393506e-08	2.6783403747595505e-06	SLC45A1:RERE:C1orf167:MED8:NGF:CACNB2:NSUN6:SFXN2:WBP1L:CYP17A1:C10orf32:C10orf32-ASMT:AS3MT:CNNM2:NT5C2:RPEL1:INA:PCGF6:TAF5:USMG5:PDCD11:ATG13:ARHGAP1:ZNF408:F2:CKAP5:SERPING1:YPEL4:CLP1:ZDHHC5:MED19:TMX2:TMX2-CTNND1:C11orf31:BTBD18:CTNND1:FURIN:FES:MAN2A2:SMG6:SRR:HEXIM1:PRKD3:SLC4A10:PHACTR1:HFE:COL21A1:MPP6:DFNA5:EEPD1:PODXL:ERI1:TNKS:MSRA:TSNARE1	
GWAScatalog	Global electrical heterogeneity phenotypes	18	8	9.503934041407499e-08	2.6952562945554083e-06	SPI1:SLC39A13:PSMC3:RAPSN:CELF1:AGBL2:FNBP4:NUP160	
GWAScatalog	Retinal vascular caliber	18	8	9.503934041407499e-08	2.6952562945554083e-06	SH2B3:ATXN2:PTPN11:SOX7:SOX7:PINX1:XKR6:MTMR9:GATA4	
GWAScatalog	Experiencing mood swings	40	11	1.2330894171162793e-07	3.4431650647169954e-06	SOX6:ARHGAP1:MYBPC3:SPI1:PTPRJ:NCAM1:TNRC6A:MAPT:HOXB2:IP6K2:FBXL17	
GWAScatalog	Primary tooth development (time to first tooth eruption)	19	8	1.589166732767685e-07	4.370208515111134e-06	CACNB2:VCL:AP3M1:ADK:AJUBA:C14orf93:TEX14:RAD51C	
GWAScatalog	Caffeine consumption	14	7	2.2831039932520965e-07	6.184826489182918e-06	CYP1A2:CSK:LMAN1L:CPLX3:ULK3:SCAMP2:COX5A	
GWAScatalog	Headache	27	9	2.812754769424737e-07	7.507573391920437e-06	PRDM16:MRVI1:ATG13:CFDP1:CRHR1:MAPT:PHACTR1:UFL1:FHL5	
GWAScatalog	Response to cognitive-behavioural therapy in major depressive disorder	35	10	3.13041585653263e-07	8.234354753053223e-06	CNNM2:NT5C2:RPEL1:INA:PCGF6:TAF5:USMG5:PDCD11:FGF5:PHACTR1	
GWAScatalog	Craniofacial microsomia	45	11	4.584881006920686e-07	1.188794146794435e-05	EFTUD2:CCDC103:GFAP:KIF18B:DCAKD:NMT1:PLCD3:ACBD4:HEXIM1:HEXIM2:FMNL1	
GWAScatalog	Esophageal cancer	16	7	7.138686125970769e-07	1.8248894814981615e-05	PLCE1:BRAP:ACAD10:ALDH2:HECTD4:RPL6:ADH1B	
GWAScatalog	Regular attendance at a gym or sports club	38	10	7.300929915188344e-07	1.8404427494537283e-05	BSN:RNF123:AMIGO3:GMPPB:IP6K1:CDHR4:FAM212A:UBA7:TRAIP:CAMKV	
GWAScatalog	Stroke	68	13	8.894301456125482e-07	2.2113913894339382e-05	CASZ1:WNT2B:SH3PXD2A:SH2B3:FURIN:FES:ZFHX3:RNF43:KCNK3:HDAC9:TWIST1:CDK6:NOS3	
GWAScatalog	Heel bone mineral density	746	54	1.3178554674681585e-06	3.2323076668306864e-05	AURKAIP1:RERE:HIVEP3:SGIP1:PKN2:CTTNBP2NL:WNT2B:NT5C2:INPP5A:SOX6:LRP4:PTPRJ:TMX2-CTNND1:PCNXL3:NCAM1:EHD4:SLC5A11:NFAT5:ZFHX3:SMG6:CD68:SHBG:DCAKD:NFE2L1:BCAS3:C17orf82:MRC2:SEPT9:USP36:SETBP1:DOT1L:PRKD3:THADA:JAG1:HRH1:ATG7:ITGA9:ITGB5:LCORL:ARHGAP24:ADH1B:ZNF827:FBN2:EBF1:HIST1H4C:BMP5:COL21A1:DST:HOXA11:EVX1:FAM133B:CDK6:MKLN1:ZBTB10	
GWAScatalog	Crohn's disease	597	46	1.5548948965711453e-06	3.7628456497021715e-05	SGIP1:ADO:SEC24C:FUT11:CHCHD1:ZSWIM8:NDST2:CAMK2G:SH2B3:ATXN2:BRAP:ACAD10:ALDH2:MAPKAPK5:TMEM116:ERP29:NAA25:ADCY3:DNAJC27:EFR3B:THADA:ZNF831:ZBTB46:CELSR3:NCKIPSD:IP6K2:ARIH2:WDR6:DALRD3:NDUFAF3:IMPDH2:QRICH1:QARS:USP19:LAMB2:CCDC36:USP4:RHOA:TCTA:AMT:NICN1:DAG1:BSN:RNF123:SLC10A4:HFE	
GWAScatalog	Primary tooth development (number of teeth)	19	7	2.856886603032972e-06	6.82269629540111e-05	CACNB2:VCL:AP3M1:ADK:AJUBA:C14orf93:HOXB2	
GWAScatalog	Blood urea nitrogen levels	133	17	6.9898662470399425e-06	0.00016476113296594148	CASZ1:CCBL2:SPI1:SLC39A13:CUX2:SH2B3:NFAT5:GOSR2:BCAS3:INSR:HOXD8:PDE1A:CPS1:MECOM:FGF5:ADH1B:PRKAG2	
GWAScatalog	Chronic obstructive pulmonary disease or resting heart rate (pleiotropy)	61	11	1.1107851273945e-05	0.0002584711546437202	CASZ1:SYNPO2L:AGAP5:SEC24C:FUT11:CHCHD1:ZSWIM8:NDST2:CAMK2G:SH3PXD2A:OBFC1	
GWAScatalog	Intelligence (MTAG)	246	24	1.2342342969379545e-05	0.0002835614239167579	SORCS3:TNRC6A:NSF:WNT3:HSF5:PPM1E:TBR1:SLC4A10:PDE1A:PREX1:NCKIPSD:USP4:NICN1:DAG1:BSN:IP6K1:TRAIP:CAMKV:FAM193A:FBXL17:HFE:HIST1H2AC:PHIP:TSNARE1	
GWAScatalog	Feeling miserable	33	8	1.8558723093294105e-05	0.00042105103017911	RERE:SORCS3:ARHGAP1:DDB2:ACP2:NR1H3:NCAM1:ACBD4	
GWAScatalog	Chronic kidney disease	129	16	1.8980273897762375e-05	0.0004252987299313421	PPM1J:MYPN:MADD:SLC39A13:OR4B1:TRIM49B:ATXN2:NFAT5:BCAS3:TBX2:C17orf82:HOXD8:CPS1:RGS19:FGF5:PRKAG2	
GWAScatalog	Platelet count	304	27	2.007916735109342e-05	0.00044443522856383607	PLOD1:MFN2:PKN2:CAPZA1:SIPA1:ST3GAL4:FAM109A:SH2B3:ATXN2:BRAP:ACAD10:TMEM116:NAA25:PTPN11:RPH3A:EHD4:HIC1:SMG6:NFE2L1:MYO9B:THADA:CPS1:MECOM:FRYL:HFE:HDAC9:EEPD1	
GWAScatalog	Ewing sarcoma	11	5	2.4451259986216065e-05	0.000531663021271034	ADO:EGR2:EIF2AK4:SRP14:BMF	
GWAScatalog	Parkinson's disease	161	18	2.460589189353546e-05	0.000531663021271034	SFXN2:CYP17A1:C10orf32:CNNM2:CTNND1:ARHGAP27:PLEKHM1:CRHR1:SPPL2C:MAPT:STH:KANSL1:NSF:WNT3:ACMSD:CCNT2:NCKIPSD:CTSB	
GWAScatalog	Idiopathic pulmonary fibrosis	18	6	2.9332614639694517e-05	0.000626337594953477	CRHR1:SPPL2C:MAPT:STH:KANSL1:GOSR2	
GWAScatalog	FEV1	149	17	3.1609888517606294e-05	0.000667115670458784	MYPN:CAMK2G:OBFC1:CHAC1:CLUAP1:WWP2:CFDP1:CLDN7:TNFSF12-TNFSF13:BCAS3:TSHZ3:MECOM:NPNT:IGFBP3:PPP1R3B:DEFB136:DEFB135	
GWAScatalog	Lupus nephritis in systemic lupus erythematosus	19	6	4.155218142475194e-05	0.0008668644745508594	HIVEP3:CFHR5:F13B:ASPM:ZBTB41:SLC5A11	
GWAScatalog	Height	782	51	4.460723187731879e-05	0.0009200241574697	PKN2:CAPZA1:MYPN:PSMC3:RAPSN:NDUFS3:PTPRJ:FOLH1:OR4A5:TRIM48:BCL2L2:RTF1:TRAF7:CASKIN1:WWP2:ACBD4:NPEPPS:BCAS3:TBX2:C17orf82:AP3D1:DOT1L:INSR:MYO9B:ADCY3:DNAJC27:EFR3B:SLC4A10:PREX1:VGLL4:CCDC36:CACNA1D:FAM184B:DCAF16:NCAPG:LCORL:ARHGAP24:NPR3:FER:FBN2:TRIM38:HIST1H4C:DCBLD1:IGFBP3:GATAD1:ERVW-1:PEX1:CDK6:ZFHX4:ENPP2:SVEP1	
GWAScatalog	Metabolite levels (small molecules and protein measures)	37	8	4.536444467366919e-05	0.0009251288436259505	PDPR:HP:HPR:DVL2:BCAS3:CPS1:PRKAG2:PPP1R3B	
GWAScatalog	General cognitive ability	185	19	4.848651735556994e-05	0.000977811433337327	MTCH2:TNRC6A:ARHGAP27:MAPT:WNT3:HSF5:TRIM37:SLC4A10:PREX1:IP6K2:RHOA:NICN1:BSN:IP6K1:CDHR4:CAMKV:FAM193A:AUTS2:TSNARE1	
GWAScatalog	Lung function (FVC)	155	17	5.24571402836806e-05	0.0010462605452184648	CTNNA3:MYPN:CAMK2G:OBFC1:BMF:CHAC1:CLUAP1:WWP2:ZFHX3:CLDN7:TNFSF12-TNFSF13:CRHR1:KANSL1:WNT3:MECOM:NPNT:IGFBP3	
GWAScatalog	Clopidogrel active metabolite levels	7	4	5.618596786007962e-05	0.0010965325985596184	CYP2C18:CYP2C19:CYP2C9:VGLL4	
GWAScatalog	Remission after SSRI treatment in MDD or neuroticism	7	4	5.618596786007962e-05	0.0010965325985596184	PLEKHM1:SGK223:MSRA:XKR6	
GWAScatalog	Bone ultrasound measurement (broadband ultrasound attenuation)	20	6	5.753576840560757e-05	0.0011109299963423165	BCAS3:CLDN23:MFHAS1:PPP1R3B:XKR6:MTMR9	
GWAScatalog	Hematocrit	128	15	6.684807016339974e-05	0.0012771499720691634	PRDM16:SBF2:SH2B3:ATXN2:HYDIN:CRHR1:WNT3:BCAS3:AP3D1:DOT1L:ACMSD:MECOM:HFE:HIST1H1T:PRKAG2	
GWAScatalog	Plateletcrit	190	19	6.971893098250818e-05	0.0013181235388880453	PRDM16:PLOD1:PKN2:ST7L:PLCE1:NUP160:SH2B3:ATXN2:BRAP:NAA25:HIC1:SMG6:NFE2L1:MYO9B:THADA:CPS1:MECOM:HIST1H2BC:HDAC9	
GWAScatalog	Migraine	76	11	9.27011889245802e-05	0.0017345634834857015	PRDM16:NGF:PLCE1:INA:INPP5A:MRVI1:CFDP1:JAG1:PHACTR1:UFL1:FHL5	
GWAScatalog	Birth weight	263	23	0.00010243953034179466	0.001897221913983238	PLCE1:CYP17A1:NT5C2:ADRB1:ADM:OR5B3:SH2B3:FURIN:FES:ABCA3:CLDN7:SLC2A4:TNFSF12-TNFSF13:INSR:DNMT1:JAG1:ZBTB46:DCAF16:LCORL:EBF1:IGFBP3:CDK6:ENPP2	
GWAScatalog	Blood pressure traits (multi-trait analysis)	8	4	0.00010912381890113984	0.002000603346520897	ULK4:PLEKHG1:EVX1:IGFBP3	
GWAScatalog	Morning person	199	19	0.0001293237577010389	0.002347226202273856	SLC45A1:OR5B21:ZFP91:ATP2B1:HP:HPR:ZFHX3:IP6K2:ARIH2:QARS:RHOA:BSN:RNF123:CAMKV:PHACTR1:SGK223:CLDN23:ERI1:ZFHX4	
GWAScatalog	Tuberculosis	55	9	0.00015313880290283356	0.0027519497749370586	MTHFR:CLCN6:NPPA:NPPB:KIAA2013:PLOD1:MFN2:CYP2C8:NAA60:NAA60	
GWAScatalog	Joint mobility (Beighton score)	33	7	0.00015517382401580143	0.0027611812802811725	CRHR1:COL21A1:FNDC1:PPP1R3B:TNKS:MSRA:XKR6	
GWAScatalog	Neurociticism	95	12	0.00017223962734544282	0.003035096345941541	SOX6:ARHGAP1:C11orf49:DDB2:ACP2:NR1H3:TMX2-CTNND1:NCAM1:STH:FBXL17:MSRA:C8orf12	
GWAScatalog	Age at first sexual intercourse	34	7	0.00018931177820519883	0.0032972888535221113	ATG13:NCAM1:FURIN:CACNA1D:MFHAS1:MSRA:BLK	
GWAScatalog	White matter lesion progression	9	4	0.00019075224772441968	0.0032972888535221113	AS3MT:CNNM2:NT5C2:CLDN23	
GWAScatalog	Hand grip strength	142	15	0.0002163908745242278	0.0037051833703912592	CELF1:ABHD17C:NFAT5:WWP2:SPPL2C:KANSL1:HOXB3:ADCY3:KCNK3:ACMSD:IP6K1:LCORL:FBXL17:PHACTR1:AUTS2	
GWAScatalog	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	128	14	0.00024193238036830235	0.004103806265125876	EGR2:MYBPC3:FOLH1:OR4A5:OR4C6:OR5D13:ST3GAL4:SH2B3:LACTB:INSR:CPS1:EBF1:HIST1H3A:HIST1H4A	
GWAScatalog	Systemic lupus erythematosus	317	25	0.0002653269056115961	0.004458966052639323	CPSF3L:ADO:CTNNA3:CAMK2G:USMG5:OR4A15:PCNXL3:SH2B3:ATXN2:TRAFD1:HECTD4:CSK:ARHGAP27:KDM4B:PRIM2:MFHAS1:TNKS:MSRA:PINX1:XKR6:MTMR9:SLC35G5:C8orf12:FAM167A:BLK	
GWAScatalog	Chronic obstructive pulmonary disease or high blood pressure (pleiotropy)	72	10	0.00027118730509571653	0.004461853007996303	RERE:PKN2:GTF2B:CCBL2:ARHGAP42:TMEM133:TNRC6A:SLC5A11:CFDP1:TMEM170A:HDAC9	
GWAScatalog	Sense of smell	17	5	0.00027287365503448464	0.004461853007996303	NCAM1:KANSL1:LRRC37A:LRRC37A2:NSF	
GWAScatalog	Potassium levels	17	5	0.00027287365503448464	0.004461853007996303	WNT2B:LSP1:LSP1:TBX2:KCNK3:FGF5	
GWAScatalog	Hypothyroidism	60	9	0.00030278530807740383	0.004872937273381625	SH2B3:ATXN2:BRAP:NAA25:HECTD4:PTPN11:FMNL1:INSR:ZBTB10	
GWAScatalog	Anxiety/tension (special factor of neuroticism)	10	4	0.00030875360134373933	0.004872937273381625	CNNM2:SOX7:SOX7:PINX1:TSNARE1	
GWAScatalog	Warfarin maintenance dose	10	4	0.00030875360134373933	0.004872937273381625	CYP2C18:CYP2C19:CYP2C9:CYP2C8	
GWAScatalog	Cortical amyloid beta load	10	4	0.00030875360134373933	0.004872937273381625	RBM23:PRMT5:HAUS4:C14orf93	
GWAScatalog	High light scatter reticulocyte percentage of red cells	147	15	0.000316004153518936	0.004944375333076455	NT5C2:SWAP70:SOX6:ARHGAP42:TMEM133:ATXN2:PSMB5:EIF2AK4:KANSL1:S1PR2:MYO9B:ADCY3:USP4:HFE:HIST1H4C:HIST1H1T	
GWAScatalog	Number of sexual partners	102	12	0.00033774279414340856	0.005239343345045185	CNNM2:NCAM1:FES:ZFHX3:STH:SETBP1:HFE:PPP1R3B:SOX7:SOX7:BLK:DEFB136:DEFB135	
GWAScatalog	HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)	118	13	0.0003718320709914018	0.005719281430927071	MYBPC3:FOLH1:OR4A5:OR4C6:OR5D13:ST3GAL4:SH2B3:LACTB:INSR:CPS1:EBF1:HIST1H3A:HIST1H4A	
GWAScatalog	Thiopurine-induced alopecia in inflammatory bowel disease	11	4	0.0004712120821136584	0.007186974193582269	TBC1D12:HELLS:CYP2C18:CYP2C19	
GWAScatalog	Mean corpuscular volume	312	24	0.0005008018057712487	0.007574627312290137	PRDM16:CLCN6:CNNM2:OBFC1:SWAP70:SOX6:CUX2:SH2B3:ATXN2:PSMB5:KANSL1:RNF43:MYO9B:THADA:CPS1:RGS19:OPRL1:CCDC36:MECOM:HFE:HIST1H4C:HIST1H1T:HIST1H2BC:CDK6	
GWAScatalog	Sodium levels	20	5	0.0006243034606378417	0.009364551909567625	WBP1L:CYP17A1:CUX2:NFAT5:SLC4A10	
GWAScatalog	Multiple system atrophy	21	5	0.0007949995469460581	0.011731090875667444	CRHR1:MAPT:WNT3:FBN2:EBF2	
GWAScatalog	Alcohol use disorder (consumption score)	21	5	0.0007949995469460581	0.011731090875667444	FNBP4:BRAP:MAPT:ADH1B:PPP1R3B	
GWAScatalog	Glomerular filtration rate	98	11	0.0008801850137521974	0.012883353225485792	MYPN:CELF1:PTPMT1:OR4A5:CUX2:KIAA1199:BCAS3:CPS1:MECOM:FGF5:PRKAG2	
GWAScatalog	Alcohol consumption (drinkers vs non-drinkers)	6	3	0.0008890458072774543	0.012908945121668635	ALDH2:HECTD4:ADH1B	
GWAScatalog	Serum uric acid levels	114	12	0.0009293895297941913	0.013387634893463948	SBF2:PCNXL3:CUX2:BRAP:ACAD10:ALDH2:HECTD4:NFAT5:BCAS3:INSR:CPS1:FGF5	
GWAScatalog	Blood osmolality (transformed sodium)	22	5	0.000998217250461635	0.014154408668655217	CUX2:ATXN2:NFAT5:NOB1:SLC4A10	
GWAScatalog	Coronary artery disease or large artery stroke	22	5	0.000998217250461635	0.014154408668655217	CNNM2:NT5C2:SH2B3:PHACTR1:HDAC9	
GWAScatalog	Gut microbiota (functional units)	57	8	0.001022725552967118	0.014389510687095496	HIVEP3:NEK10:ULK4:RHOA:AMT:DAG1:BSN:COL21A1	
