Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
GWAScatalog	C-reactive protein levels or total cholesterol levels (pleiotropy)	20	13	9.091626338012102e-13	3.842981481832582e-11	CELSR2:HLX:IRF2BP2:ST3GAL4:HNF1A:CARM1:NCAN:APOC1:GCKR:ABCG5:HNF4A:GCNT4:FRK	
GWAScatalog	Body fat distribution (leg fat ratio)	223	41	9.104584226931185e-13	3.842981481832582e-11	LIMA1:LARP4:DIP2B:ATF1:FTO:POLDIP2:DYM:TM6SF2:SUGP1:MAU2:GATAD2A:TSSK6:NDUFA13:CILP2:GDF5:COL4A3BP:POLK:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H1D:HIST1H4F:HIST1H4G:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:C6orf106:SNRPC:UHRF1BP1:AMZ1:GNA12:PCSK5	
GWAScatalog	High density lipoprotein cholesterol levels	74	23	1.2013611456408057e-12	4.9556147257683233e-11	EXOC6:GPAM:FADS1:ZNF259:APOA5:APOC3:MYL2:CUX2:HECTD4:LIPC:HERPUD1:CETP:VAC14:LIPG:APOE:APOC1:PLTP:PCIF1:TOM1:PPARG:LPL:TRPS1:ABCA1	
GWAScatalog	Cardiovascular disease risk factors	21	13	2.2741117356451453e-12	9.172250667102086e-11	CELSR2:PCSK7:BACE1:OASL:LIPC:CETP:LDLR:TOMM40:APOB:GCKR:SLC17A4:HFE:LPL	
GWAScatalog	Lung cancer in ever smokers	107	26	2.1898192516233517e-11	8.640265090644311e-10	FADS2:BRCA2:CSK:CYP2A6:LRRC16A:SCGN:TRIM38:HIST1H1A:HIST1H2AC:HIST1H4H:BTN3A2:HMGN4:ABT1:ZNF322:PRSS16:ZSCAN31:ZSCAN23:SCAND3:TRIM27:ZNF311:OR2J3:OR2J2:OR14J1:UBD:GABBR1:ABCA1	
GWAScatalog	Liver enzyme levels (alkaline phosphatase)	24	13	2.4137324639932367e-11	9.32111579180367e-10	NRBF2:JMJD1C:TMEM258:FADS2:FADS1:ST3GAL4:HPR:PMFBP1:ASGR1:DLG4:FUT2:ABCB11:TRIB1	
GWAScatalog	C-reactive protein levels or HDL-cholesterol levels (pleiotropy)	20	12	2.7733989689268194e-11	1.0486914851254536e-09	C1orf172:CELSR2:JMJD1C:FADS1:LIPC:FTO:CETP:LIPG:APOC1:HNF4A:PLTP:RSPO3	
GWAScatalog	Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)	94	24	4.188930708559967e-11	1.5516141298033347e-09	PCSK9:PPAP2B:SORT1:PDGFD:ZNF259:APOA5:APOA1:SH2B3:CETP:LDLR:APOE:APOC1:SNRPD2:APOB:ABCG5:ABCG8:WDR12:FGF5:ANKS1A:SLC22A3:LPA:PLG:LPL:TRIB1	
GWAScatalog	Hematocrit	128	28	5.532886830609655e-11	2.0084379195113046e-09	HK1:MYRF:TMEM258:APOA5:SH2B3:ATXN2:HYDIN:ABCA6:MARK4:GCKR:RBKS:ACMSD:HNF4A:PPARG:PXK:MITF:HFE:HIST1H1T:L3MBTL3:HBS1L:MICALL2:AGFG2:TFR2:ACTL6B:GNB2:EPO:TRPS1:VLDLR	
GWAScatalog	Body fat distribution (trunk fat ratio)	236	39	9.600542061137419e-11	3.4166634982283164e-09	LIMA1:LARP4:DIP2B:ATF1:FTO:POLDIP2:DYM:TM6SF2:SUGP1:MAU2:GATAD2A:TSSK6:NDUFA13:CILP2:GDF5:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H1D:HIST1H4F:HIST1H4G:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:C6orf106:SNRPC:UHRF1BP1:AMZ1:GNA12:PCSK5	
GWAScatalog	Alzheimer's disease or family history of Alzheimer's disease	48	17	1.0160806257337028e-10	3.5341112241403553e-09	IGSF23:PVR:BCL3:CBLC:BCAM:PVRL2:TOMM40:APOE:CLPTM1:RELB:CLASRP:GEMIN7:MARK4:NKPD1:EXOC3L2:CKM:AC074212.3	
GWAScatalog	Caffeine consumption	14	10	1.0319994208233545e-10	3.5341112241403553e-09	CYP1A2:CSK:LMAN1L:CPLX3:ULK3:SCAMP2:COX5A:SCAMP5:PPCDC:LAMTOR3	
GWAScatalog	Sarcoidosis (Lofgren's syndrome vs non-Lofgren's syndrome)	11	9	1.2231760517298438e-10	4.111230618314198e-09	ZNF165:ZKSCAN3:ZSCAN12:TRIM27:C6orf100:OR2B3:OR2J3:OR12D3:MAS1L	
GWAScatalog	Mean arterial pressure x alcohol consumption interaction (2df test)	57	18	2.533197014281293e-10	8.359550147128267e-09	CASZ1:CACNB2:ADRB1:PCNXL3:SIPA1:CUX2:SH2B3:ATXN2:BRAP:ALDH2:NAA25:HECTD4:LMAN1L:COX5A:FTO:FGF5:HIST1H2BC:RSPO3	
GWAScatalog	Inflammatory bowel disease	637	72	2.642138774106079e-10	8.544251847317273e-09	MYRF:FADS2:FADS1:SH2B3:ATXN2:BRAP:ACAD10:ALDH2:MAPKAPK5:TMEM116:ERP29:NAA25:LITAF:ZGLP1:FDX1L:RAVER1:ICAM3:TYK2:CDC37:PDE4A:KEAP1:NTN5:FUT2:MAMSTR:RASIP1:IZUMO1:SNX17:ZNF513:PPM1G:NRBP1:KRTCAP3:IFT172:FNDC4:GCKR:BRE:THADA:ZFP36L2:PLTP:STMN3:RTEL1:RTEL1-TNFRSF6B:TNFRSF6B:ARFRP1:ZGPAT:LIME1:SLC2A4RG:ZBTB46:TOM1:HGFAC:P4HA2:SLC22A4:SLC22A5:C5orf56:IRF1:AMZ1:GNA12:DAGLB:EPO:TRIB1:CDKN2A:CDKN2B:PCSK5:GPSM1:DNLZ:CARD9:SNAPC4:SDCCAG3:PMPCA:INPP5E:SEC16A:C9orf163:NOTCH1	
GWAScatalog	Red cell distribution width	203	35	2.6833187619674084e-10	8.544251847317273e-09	E2F2:C1orf63:RHCE:HK1:C10orf88:HBG2:FADS2:FADS1:BUD13:ZNF259:DIP2B:GAS6:PAPLN:FTO:AP1M2:KANK2:PRKCSH:GATAD2A:CILP2:APOE:APOC1:GCKR:SERTAD2:BCAS1:DNAJC13:FCHO2:SLC17A2:HFE:HIST1H4C:HIST1H1T:HBS1L:RAC1:TFR2:ACTL6B:NOTCH1	
GWAScatalog	Plasma omega-6 polyunsaturated fatty acid levels (adrenic acid)	15	10	2.952771552869437e-10	9.083526048233947e-09	NRBF2:JMJD1C:REEP3:MYRF:TMEM258:FEN1:FADS2:FADS1:FADS3:RAB3IL1	
GWAScatalog	Lipoprotein-associated phospholipase A2 activity and mass	15	10	2.952771552869437e-10	9.083526048233947e-09	CELSR2:PSRC1:SORT1:ZNF259:CETP:LDLR:APOE:APOC1:APOB:GCKR	
GWAScatalog	Squamous cell lung carcinoma	89	22	5.314554881172439e-10	1.6076528515546627e-08	ERLIN1:PKD2L1:BRCA2:CYP2A6:LRRC16A:SCGN:HIST1H2AC:HIST1H4H:BTN3A2:ZNF322:PRSS16:ZNF165:PGBD1:ZSCAN12:GPX6:SCAND3:C6orf100:ZNF311:OR2J3:OR2J2:OR14J1:REXO4	
GWAScatalog	Total bilirubin levels	20	11	6.941868113472187e-10	2.0654902665495116e-08	JMJD1C:EXOC6:UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1	
GWAScatalog	Plateletcrit	190	33	7.132728773953429e-10	2.0880488265686246e-08	SYF2:NUDC:CYP26A1:FADS2:APOC3:DIP2B:SH2B3:ATXN2:BRAP:NAA25:APOH:RAVER1:AP1M2:MAU2:ATP13A1:APOC1:MARK4:GCKR:THADA:RTEL1:RTEL1-TNFRSF6B:HGFAC:IRF1:TIMD4:LRRC16A:HIST1H2BC:UHRF1BP1:HBS1L:GNA12:TFR2:PLEC:CDKN2A:PKN3	
GWAScatalog	Cerebrospinal fluid t-tau levels in mild cognitive impairment	16	10	7.509923189370812e-10	2.1297672794856288e-08	BCAM:PVRL2:TOMM40:APOE:APOC1:APOC4-APOC2:APOC4:APOC2:CLPTM1:RELB	
GWAScatalog	Cerebrospinal AB1-42 levels in mild cognitive impairment	16	10	7.509923189370812e-10	2.1297672794856288e-08	BCAM:PVRL2:TOMM40:APOE:APOC1:APOC4-APOC2:APOC4:APOC2:CLPTM1:RELB	
GWAScatalog	Gallstone disease	30	13	8.672843879290392e-10	2.421724867832625e-08	JMJD1C:FADS2:HNF1A:SERPINA1:LITAF:IRF2BP1:FUT2:GCKR:ABCG8:UGT1A6:HNF4A:UBXN2B:CYP7A1	
GWAScatalog	Cerebrospinal fluid p-tau levels in mild cognitive impairment	21	11	1.3899437608722302e-09	3.822345342398633e-08	BCAM:PVRL2:TOMM40:APOE:APOC1:APOC4:APOC2:CLPTM1:RELB:CAMK2B:NUDCD3	
GWAScatalog	Alcohol consumption (max-drinks)	17	10	1.7395268117579095e-09	4.7123002437919487e-08	MYL2:CUX2:BRAP:ACAD10:ALDH2:NAA25:TRAFD1:HECTD4:PTPN11:RPH3A	
GWAScatalog	Cerebrospinal fluid AB1-42 levels	50	16	2.0193521956673106e-09	5.389888581082601e-08	HLX:PRKCSH:BCAM:PVRL2:TOMM40:APOE:APOC1:APOC4-APOC2:APOC4:APOC2:CLPTM1:RELB:GEMIN7:PPP1R37:NKPD1:TRAPPC6A	
GWAScatalog	Cerebrospinal AB1-42 levels in Alzheimer's disease dementia	18	10	3.733071372356003e-09	9.819600783806008e-08	CBLC:BCAM:PVRL2:TOMM40:APOE:APOC1:APOC4-APOC2:APOC4:APOC2:CLPTM1	
GWAScatalog	Hippocampal volume in Alzheimer's disease dementia	52	16	3.856459611213413e-09	9.999248849074776e-08	CEP164:VAC14:BCAM:PVRL2:TOMM40:APOE:APOC1:APOC4-APOC2:APOC4:APOC2:CLPTM1:RELB:ABCB11:DHRS9:NR1I2:GSK3B	
GWAScatalog	Osteoprotegerin levels	11	8	6.868297910870726e-09	1.731383431698662e-07	TMEM97:IFT20:TNFAIP1:POLDIP2:TMEM199:VTN:SARM1:SLC46A1	
GWAScatalog	Plasminogen activator inhibitor type 1 levels (PAI-1)	11	8	6.868297910870726e-09	1.731383431698662e-07	PPARG:EPHB4:SLC12A9:TRIP6:SRRT:UFSP1:ACHE:MUC3A:MUC3A	
GWAScatalog	Waist Circumference - Triglycerides (WC-TG)	8	7	7.154171090377962e-09	1.7787425382241098e-07	BUD13:ZNF259:APOA5:GCKR:C2orf16:ZNF512:CCDC121	
GWAScatalog	Total bilirubin levels in HIV-1 infection	19	10	7.516886497578635e-09	1.7951511833033187e-07	UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1:MROH2A	
GWAScatalog	Logical memory (immediate recall)	19	10	7.516886497578635e-09	1.7951511833033187e-07	BCAM:PVRL2:TOMM40:APOE:APOC1:APOC4-APOC2:APOC4:APOC2:CLPTM1:RELB	
GWAScatalog	Parental longevity (father's attained age)	19	10	7.516886497578635e-09	1.7951511833033187e-07	PSRC1:ZW10:SH2B3:ATXN2:CYP2A6:APOE:APOC1:MARK4:EXOC3L2:LPA	
GWAScatalog	Chronic obstructive pulmonary disease or coronary artery disease (pleiotropy)	15	9	9.226080367527761e-09	2.1747189437744007e-07	SNRPD2:QPCTL:FBXO46:SIX5:DMPK:DMWD:RSPH6A:SYMPK:FOXA3	
GWAScatalog	Coffee consumption	95	21	1.1403883765185662e-08	2.6535960299758943e-07	MYL2:CUX2:BRAP:ACAD10:ALDH2:MAPKAPK5:NAA25:TRAFD1:HECTD4:RPL6:CYP1A2:CPLX3:ULK3:FTO:HYDIN:CYP2A6:GCKR:EHBP1:PCMTD2:SLC25A17:POR	
GWAScatalog	Medication use (agents acting on the renin-angiotensin system)	131	25	1.1582154543553846e-08	2.6609633539937e-07	CASZ1:PPAP2B:CELSR2:HLX:CACNB2:ADRB1:SIPA1:ZNF259:SH2B3:PTPN11:CSK:FTO:LDLR:RGL3:APOE:CD3EAP:FUT2:THADA:ZBTB46:RGS12:FGF5:HFE:LPA:RAC1:TRPS1	
GWAScatalog	Nonalcoholic fatty liver disease	20	10	1.4339586184344643e-08	3.2532936155731907e-07	YIPF1:NCAN:TM6SF2:GATAD2A:ZNF101:GCKR:C2orf16:ZNF512:GPN1:TRIB1	
GWAScatalog	Systolic blood pressure x alcohol consumption interaction (2df test)	82	19	2.503216662262047e-08	5.609059558031624e-07	CASZ1:CACNB2:ADRB1:PCNXL3:SIPA1:CUX2:SH2B3:ATXN2:BRAP:ALDH2:NAA25:HECTD4:LMAN1L:COX5A:RPP25:FTO:FGF5:RSPO3:TNKS	
GWAScatalog	Iron status biomarkers	21	10	2.611198838763825e-08	5.710031195610052e-07	PCSK7:LRRC16A:SCGN:SLC17A1:TRIM38:HFE:BTN1A1:RSPO3:LPA:TFR2	
GWAScatalog	Logical memory (delayed recall)	21	10	2.611198838763825e-08	5.710031195610052e-07	BCAM:PVRL2:TOMM40:APOE:APOC1:APOC4-APOC2:APOC4:APOC2:CLPTM1:RELB	
GWAScatalog	Abdominal aortic aneurysm	17	9	4.08036043948109e-08	8.816493092450213e-07	CELSR2:PSRC1:SORT1:LDLR:GDF7:C2orf43:PCIF1:ZNF335:CDKN2A	
GWAScatalog	Serum metabolite levels	102	21	4.296937634912272e-08	9.175225655724439e-07	PKD2L1:MYRF:TMEM258:FEN1:FADS2:FADS1:OASL:GCKR:UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1:SLC22A4:SLC22A5:SLC22A1:SLC22A2	
GWAScatalog	Response to alcohol consumption (flushing response)	13	8	4.8829014865910755e-08	1.0305193253677678e-06	CUX2:BRAP:ACAD10:ALDH2:NAA25:TRAFD1:HECTD4:PTPN11	
GWAScatalog	Diastolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test)	34	12	6.173759490697486e-08	1.2879739627144755e-06	CASZ1:ADRB1:PCNXL3:SIPA1:ATXN2:BRAP:ALDH2:HECTD4:CSK:COX5A:FGF5:HIST1H4C	
GWAScatalog	Cerebrospinal fluid t-tau levels	23	10	7.706262637254567e-08	1.5881074091047612e-06	BCAM:PVRL2:TOMM40:APOE:APOC1:APOC4-APOC2:APOC4:APOC2:CLPTM1:RELB	
GWAScatalog	Retinal vascular caliber	18	9	7.787413741615633e-08	1.5881074091047612e-06	SH2B3:ATXN2:PTPN11:CA11:FUT2:RASIP1:IZUMO1:FUT1:FGF21	
GWAScatalog	Plasma omega-3 polyunsaturated fatty acid levels (alphalinolenic acid)	10	7	9.793840496990071e-08	1.953386868355712e-06	MYRF:TMEM258:FEN1:FADS2:FADS1:FADS3:RAB3IL1	
GWAScatalog	Medication use (antithrombotic agents)	10	7	9.793840496990071e-08	1.953386868355712e-06	CELSR2:ZNF259:LDLR:APOE:ABCG8:LPA:LPL	
GWAScatalog	Diastolic blood pressure x alcohol consumption interaction (2df test)	72	17	1.0082441116173038e-07	1.98909028541892e-06	CASZ1:CACNB2:ADRB1:PCNXL3:SIPA1:SH2B3:ATXN2:BRAP:ALDH2:NAA25:HECTD4:SCAMP2:RPP25:FGF5:HIST1H4C:RSPO3:TNKS	
GWAScatalog	Myocardial infarction (early onset)	14	8	1.0877757009497572e-07	2.122917093789042e-06	PCSK9:CELSR2:PSRC1:SORT1:LDLR:WDR12:CDKN2A:CDKN2B	
GWAScatalog	Lung cancer	157	26	1.216689760495161e-07	2.31545673641574e-06	BUD13:BRCA2:CYP1A2:CSK:CYP2A6:ADH1B:LRRC16A:SLC17A4:TRIM38:HIST1H1A:HIST1H4H:ABT1:ZNF322:PRSS16:HIST1H2BO:PGBD1:ZSCAN31:ZSCAN12:ZSCAN23:SCAND3:C6orf100:ZNF311:OR2J2:OR14J1:UBD:GABBR1	
GWAScatalog	HDL Cholesterol - Triglycerides (HDLC-TG)	7	6	1.2247043895091517e-07	2.31545673641574e-06	BUD13:ZNF259:APOA5:CETP:LPL:TRIB1	
GWAScatalog	Parental longevity (father's age at death)	7	6	1.2247043895091517e-07	2.31545673641574e-06	SH2B3:ATXN2:APOE:LPA:CDKN2A:CDKN2B	
GWAScatalog	Body mass index	1192	103	1.265635376798045e-07	2.368173411225208e-06	SSBP3:ATG4C:SYPL2:GPR61:GNAT2:CACNB2:REEP3:EXOC6:R3HDM2:MYL2:CUX2:FAM109A:SH2B3:ATXN2:BRAP:ACAD10:ALDH2:MAPKAPK5:TMEM116:ERP29:NAA25:TRAFD1:HECTD4:RPL6:PTPN11:RPH3A:FLT3:FTO:CALB2:ZFHX3:ITGB3:ITGB3:EFCAB13:NPEPPS:KPNB1:TBKBP1:SKAP1:HOXB1:HOXB2:HOXB3:HOXB4:CRTC1:ZNF101:ZNF229:ZNF180:IGSF23:PVR:BCL3:CBLC:BCAM:PVRL2:TOMM40:APOE:APOC1:CLPTM1:RELB:CLASRP:GEMIN7:MARK4:PPP1R37:BLOC1S3:EXOC3L2:CKM:KLC3:CD3EAP:ERCC1:GIPR:QPCTL:SDC1:PUM2:EHBP1:ACMSD:CCNT2:MAP3K19:COBLL1:MCHR1:PPARG:PXK:DNAJC13:GCNT4:ANKRD31:HMGCR:POC5:CEP120:BTN1A1:OR5V1:C6orf106:UHRF1BP1:L3MBTL3:MAS1:IGF2R:SLC22A1:SLC22A2:SLC22A3:LPA:PLG:RAC1:DAGLB:ACHE:SET:PKN3:ZDHHC12:ZER1:C9orf114	
GWAScatalog	Serum total protein level	50	14	1.373603754047719e-07	2.543970217955724e-06	CSF1:CYP26A1:MYRF:ATXN2:FLT3:FNDC4:GCKR:MAFB:HGFAC:ITGA1:PELO:TRIB1:PMPCA:INPP5E	
GWAScatalog	Liver enzyme levels	19	9	1.411956632420393e-07	2.5885871594373873e-06	JMJD1C:REEP3:CPN1:ERLIN1:CHUK:HNF1A:C12orf43:CPNE1:ADAMTS13	
GWAScatalog	Quantitative traits	25	10	2.0034883382757215e-07	3.6363313339704345e-06	CACNB2:TOMM40:APOE:APOC1:APOC4:APOC2:BLOC1S3:EXOC3L2:HMGCR:COL4A3BP	
GWAScatalog	Medication use (salicylic acid and derivatives)	5	5	3.573186468231502e-07	6.421122217663541e-06	PSRC1:ZNF259:LDLR:APOE:LPA	
GWAScatalog	Dietary macronutrient intake	8	6	4.6841924251219893e-07	8.174816588073471e-06	FTO:FUT2:RASIP1:IZUMO1:FUT1:FGF21	
GWAScatalog	Triglycerides-Blood Pressure (TG-BP)	8	6	4.6841924251219893e-07	8.174816588073471e-06	BUD13:ZNF259:APOA5:GCKR:LPL:TRIB1	
GWAScatalog	Metabolic syndrome (bivariate traits)	8	6	4.6841924251219893e-07	8.174816588073471e-06	BUD13:ZNF259:LIPC:CETP:ABCB11:LPL	
GWAScatalog	Myocardial infarction	55	14	5.011750249743086e-07	8.641017606347531e-06	PCSK9:PPAP2B:SORT1:PDGFD:SH2B3:ALDH2:LDLR:APOC1:ITGA1:LPA:PLG:TRIB1:CDKN2A:CDKN2B	
GWAScatalog	Fibrinogen levels	63	15	5.046544717756684e-07	8.641017606347531e-06	JMJD1C:DIP2B:SH2B3:ACAD10:DHODH:HNF4A:HGFAC:DOK7:FGB:SLC22A4:C5orf56:EEPD1:PLEC:GRINA:SPATC1	
GWAScatalog	C-reactive protein levels	90	18	6.184886385959622e-07	1.0491185785529639e-05	ZDHHC18:HNF1A:C12orf43:OASL:SERPINA6:SERPINA1:FTO:APOE:APOC1:GCKR:HNF4A:ZGPAT:XPNPEP3:IRF1:FRK:L3MBTL3:TRPS1:TRIB1	
GWAScatalog	Coronary artery disease or large artery stroke	22	9	6.607833036494261e-07	1.1104830519663966e-05	PPAP2B:SORT1:ZNF259:SH2B3:SMARCA4:LDLR:WDR12:SLC22A3:LPA	
GWAScatalog	Red blood cell fatty acid levels	17	8	7.66467825532046e-07	1.2532784714780753e-05	MYRF:TMEM258:FEN1:FADS2:FADS1:FADS3:RAB3IL1:PCOLCE2	
GWAScatalog	Cerebrospinal fluid p-tau levels	17	8	7.66467825532046e-07	1.2532784714780753e-05	BCAM:PVRL2:APOE:APOC1:APOC4:APOC2:CLPTM1:RELB	
GWAScatalog	Coronary artery disease or ischemic stroke	17	8	7.66467825532046e-07	1.2532784714780753e-05	PPAP2B:SORT1:SH2B3:SMARCA4:LDLR:WDR12:SLC22A3:LPA	
GWAScatalog	Palmitoleic acid (16:1n-7) levels	23	9	1.0360323105058782e-06	1.6640695960780254e-05	PKD2L1:MYRF:FEN1:FADS2:FADS1:GCKR:C2orf16:ZNF512:GPN1	
GWAScatalog	Presence of antiphospholipid antibodies	23	9	1.0360323105058782e-06	1.6640695960780254e-05	CEP112:APOH:CCDC151:PRKCSH:ELAVL3:ZNF653:ECSIT:CNN1:PELO	
GWAScatalog	Hematological and biochemical traits	36	11	1.1605480842291132e-06	1.847714713048983e-05	APOA5:APOA4:APOC3:APOA1:BRAP:ALDH2:LIPC:CETP:GCKR:HBS1L:LPL	
GWAScatalog	Elevated serum carcinoembryonic antigen levels	13	7	1.2213810731943004e-06	1.9276579546501348e-05	SULT2B1:FAM83E:RPL18:DBP:CA11:FUT2:FUT1	
GWAScatalog	Hemoglobin concentration	104	19	1.3043922342509201e-06	2.0409240561770862e-05	HK1:MYRF:TMEM258:SH2B3:C12orf43:ABCA6:KCNN4:PLCG1:PPARG:MITF:HFE:RSPO3:HBS1L:TFR2:GNB2:POP7:EPO:TRPS1:VLDLR	
GWAScatalog	Hair greying	30	10	1.454963784800621e-06	2.2570592046266046e-05	UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1:MROH2A	
GWAScatalog	Systolic blood pressure x smoking status (ever vs never) interaction (2df test)	87	17	1.7752980463505085e-06	2.7306491136662483e-05	ADRB1:FAM109A:SH2B3:ATXN2:PTPN11:ULK3:SCAMP2:MPI:COX5A:SCAMP5:FTO:SLC2A4:ATP1B2:DYNC2LI1:SERTAD2:HFE:TNKS	
GWAScatalog	Myeloid white cell count	107	19	2.038503550101272e-06	3.1091461709527806e-05	GLMN:SLC25A24:JMJD1C:FADS2:FADS1:FAM186A:SH2B3:HECTD4:FLT3:PLAUR:MARK4:SPHK2:GCKR:THADA:HNF4A:SLC22A4:HBS1L:PMPCA:INPP5E	
GWAScatalog	Estimated glomerular filtration rate	483	50	2.0999038086468903e-06	3.1761045105784216e-05	CASZ1:TCEA3:ZDHHC18:GLMN:MYBPHL:SYPL2:MARC1:ASAH2C:ASAH2B:A1CF:EXOC6:CYP26C1:CYP26A1:MAP3K11:PCNXL3:ATF1:R3HDM2:CUX2:ATXN2:ACAD10:ALDH2:TMEM116:NAA25:MARVELD3:ZFHX3:CRTC1:FUT2:MAMSTR:RASIP1:GCKR:THADA:ZFP36L2:PPM1B:SUMO1:LPIN3:HNF4A:BCAS1:ARFRP1:ZGPAT:LIME1:PCMTD2:RGS12:HGFAC:FGF5:SLC22A4:L3MBTL3:SLC22A2:SLC22A3:POR:TRIB1:MED22	
GWAScatalog	Plasma omega-3 polyunsaturated fatty acid levels (docosapentaenoic acid)	19	8	2.17272249438826e-06	3.232369940421879e-05	MYRF:TMEM258:FEN1:FADS2:FADS1:FADS3:RAB3IL1:GCKR	
GWAScatalog	Alcohol dependence symptom count	19	8	2.17272249438826e-06	3.232369940421879e-05	BRAP:ACAD10:ALDH2:NAA25:TRAFD1:HECTD4:PTPN11:ADH1B	
GWAScatalog	Parental longevity (combined parental attained age, Martingale residuals)	25	9	2.359243828368239e-06	3.4813232101531334e-05	PSRC1:SH2B3:ATXN2:LDLR:APOE:APOC1:HIST1H2BF:HIST1H4E:LPA	
GWAScatalog	Lipoprotein (a) levels	39	11	2.8085766919514754e-06	4.1109408837838125e-05	APOE:PNLDC1:MAS1:IGF2R:SLC22A1:SLC22A2:SLC22A3:LPA:PLG:MAP3K4:AGPAT4	
GWAScatalog	Plasma omega-6 polyunsaturated fatty acid levels (linoleic acid)	26	9	3.4438363126434164e-06	5.00045032595824e-05	NRBF2:JMJD1C:REEP3:MYRF:TMEM258:FEN1:FADS2:FADS1:FADS3	
GWAScatalog	Oleic acid (18:1n-9) levels	15	7	4.181489216913608e-06	6.0233356576969826e-05	MYRF:TMEM258:FEN1:FADS2:FADS1:FADS3:RAB3IL1	
GWAScatalog	Medication use (beta blocking agents)	41	11	4.8160924470249245e-06	6.88284078059074e-05	CASZ1:CELSR2:CACNB2:SH2B3:PTPN11:CSK:FTO:RGL3:THADA:FGF5:LPA	
GWAScatalog	Blood metabolite levels	156	23	5.028247319682157e-06	7.129897566580559e-05	ANGPTL3:ALX3:FADS1:ZNF259:APOA5:SH2B3:LIPC:CETP:LIPG:ISYNA1:FUT2:SLC5A6:GCKR:ACMSD:UGT1A8:UGT1A1:SLC22A4:SLC17A3:SLC22A1:NAT2:TBC1D13:ENDOG:CCBL1	
GWAScatalog	Systolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test)	34	10	5.261062654666573e-06	7.3452528601691e-05	CASZ1:CACNB2:ADRB1:PCNXL3:SIPA1:SH2B3:CSK:LMAN1L:COX5A:FGF5	
GWAScatalog	Mean arterial pressure x alcohol consumption (light vs heavy) interaction (2df test)	34	10	5.261062654666573e-06	7.3452528601691e-05	CASZ1:ADRB1:PCNXL3:SIPA1:SH2B3:BRAP:CSK:LMAN1L:FGF5:HIST1H4C	
GWAScatalog	Systolic blood pressure x smoking status (current vs non-current) interaction (2df test)	104	18	5.486844117338482e-06	7.602001582419348e-05	ADRB1:FAM109A:SH2B3:ATXN2:PTPN11:ULK3:SCAMP2:MPI:COX5A:SCAMP5:FTO:SLC2A4:ATP1B2:DYM:LIPG:DYNC2LI1:HFE:TNKS	
GWAScatalog	Diastolic blood pressure x smoking status (ever vs never) interaction (2df test)	85	16	5.915671137694963e-06	8.134047814330574e-05	ADRB1:FAM109A:SH2B3:ATXN2:PTPN11:ULK3:SCAMP2:MPI:COX5A:SCAMP5:FTO:SLC2A4:ATP1B2:DYNC2LI1:HFE:TNKS	
GWAScatalog	Granulocyte count	105	18	6.308225905015313e-06	8.60859399819759e-05	SLC25A24:JMJD1C:FADS2:FADS1:FAM186A:SH2B3:HECTD4:FLT3:PLAUR:MARK4:CA11:GCKR:THADA:HNF4A:SLC22A4:HBS1L:PMPCA:INPP5E	
GWAScatalog	Parental longevity (mother's attained age)	7	5	6.877297333168561e-06	9.178157838015396e-05	SH2B3:ATXN2:APOE:APOC1:LPA	
GWAScatalog	Oral cavity cancer	7	5	6.877297333168561e-06	9.178157838015396e-05	C2orf16:ZNF512:CCDC121:GPN1:ADH1B	
GWAScatalog	Coagulation factor levels	7	5	6.877297333168561e-06	9.178157838015396e-05	OBP2B:SURF6:MED22:C9orf96:ADAMTS13	
GWAScatalog	Iron status biomarkers (total iron binding capacity)	35	10	7.027459495855868e-06	9.310101448889343e-05	MYRF:DNAJC13:LRRC16A:SCGN:HIST1H2AA:SLC17A2:HFE:HIST1H4G:HIST1H3F:PRSS16	
GWAScatalog	Plasma omega-3 polyunsaturated fatty acid level (eicosapentaenoic acid)	16	7	7.103219556499938e-06	9.342277894961876e-05	MYRF:TMEM258:FEN1:FADS2:FADS1:FADS3:RAB3IL1	
